ema_fast,ema_slow,sl,rr,adx,score,pf,ret,dd,wr,n_trades,wf_score,stability
10,40,1.5,2.5,28,0.65,1.5060196387467235,22966.44648624992,7809.783136277401,0.4453125,128,7.5753578224865254,0.5962402903592048
10,40,1.5,2.5,28,0.55,1.5060196387467235,22966.44648624992,7809.783136277401,0.4453125,128,7.5753578224865254,0.5962402903592048
8,32,1.5,2.5,28,0.6,1.327475303130815,17030.38544198965,11333.775169667497,0.4307692307692308,130,6.071689001513477,0.5962402903592048
8,32,1.5,2.5,28,0.55,1.327475303130815,17030.38544198965,11333.775169667497,0.4307692307692308,130,6.071689001513477,0.5962402903592048
8,32,1.5,2.5,28,0.65,1.327475303130815,17030.38544198965,11333.775169667497,0.4307692307692308,130,6.071689001513477,0.5962402903592048
8,32,1.5,2.5,25,0.55,1.2803554721841284,15116.486130749601,11333.775169667497,0.4307692307692308,130,5.7095381364289715,0.5962402903592048
8,32,1.5,2.5,25,0.6,1.2803554721841284,15116.486130749601,11333.775169667497,0.4307692307692308,130,5.7095381364289715,0.5962402903592048
8,32,1.5,2.5,25,0.65,1.2803554721841284,15116.486130749601,11333.775169667497,0.4307692307692308,130,5.7095381364289715,0.5962402903592048
12,48,1.5,5.0,25,0.55,1.6299866325607888,39031.568562821645,8905.25544500997,0.4083333333333333,120,3.8437129576026634,0.5962402903592048
12,48,1.5,5.0,25,0.6,1.6299866325607888,39031.568562821645,8905.25544500997,0.4083333333333333,120,3.8437129576026634,0.5962402903592048
12,48,1.5,5.0,25,0.65,1.6299866325607888,39031.568562821645,8905.25544500997,0.4083333333333333,120,3.8437129576026634,0.5962402903592048
12,48,1.5,5.0,28,0.55,1.6299866325607888,39031.568562821645,8905.25544500997,0.4083333333333333,120,3.8437129576026634,0.5962402903592048
12,48,1.5,5.0,28,0.65,1.6299866325607888,39031.568562821645,8905.25544500997,0.4083333333333333,120,3.8437129576026634,0.5962402903592048
12,48,1.5,5.0,28,0.6,1.6299866325607888,39031.568562821645,8905.25544500997,0.4083333333333333,120,3.8437129576026634,0.5962402903592048
10,40,1.5,2.0,28,0.55,1.2349362439239446,10812.360491305863,9655.409167871927,0.4444444444444444,135,2.9298037220831605,0.5962402903592048
10,40,1.5,2.0,28,0.6,1.2349362439239446,10812.360491305863,9655.409167871927,0.4444444444444444,135,2.9298037220831605,0.5962402903592048
10,40,1.5,2.0,28,0.65,1.2349362439239446,10812.360491305863,9655.409167871927,0.4444444444444444,135,2.9298037220831605,0.5962402903592048
12,48,1.5,2.5,25,0.55,1.3480801940600762,16954.74563396889,7809.783136277343,0.44029850746268656,134,2.907431998171544,0.5962402903592048
12,48,1.5,2.5,25,0.6,1.3480801940600762,16954.74563396889,7809.783136277343,0.44029850746268656,134,2.907431998171544,0.5962402903592048
12,48,1.5,2.5,25,0.65,1.3480801940600762,16954.74563396889,7809.783136277343,0.44029850746268656,134,2.907431998171544,0.5962402903592048
12,48,1.5,2.5,28,0.55,1.3480801940600762,16954.74563396889,7809.783136277343,0.44029850746268656,134,2.907431998171544,0.5962402903592048
12,48,1.5,2.5,28,0.6,1.3480801940600762,16954.74563396889,7809.783136277343,0.44029850746268656,134,2.907431998171544,0.5962402903592048
12,48,1.5,2.5,28,0.65,1.3480801940600762,16954.74563396889,7809.783136277343,0.44029850746268656,134,2.907431998171544,0.5962402903592048
10,40,1.5,2.0,25,0.55,1.1856304523238226,8898.461180065817,9655.409167871869,0.4444444444444444,135,2.669232343371924,0.5962402903592048
10,40,1.5,2.0,25,0.6,1.1856304523238226,8898.461180065817,9655.409167871869,0.4444444444444444,135,2.669232343371924,0.5962402903592048
10,40,1.5,2.0,25,0.65,1.1856304523238226,8898.461180065817,9655.409167871869,0.4444444444444444,135,2.669232343371924,0.5962402903592048
15,60,1.5,5.0,25,0.55,1.3223226666004633,22455.552218956353,12290.93628500012,0.391304347826087,115,2.3209423521650385,0.5962402903592048
15,60,1.5,5.0,25,0.6,1.3223226666004633,22455.552218956353,12290.93628500012,0.391304347826087,115,2.3209423521650385,0.5962402903592048
