ema_fast,ema_slow,sl,rr,adx,score,pf,ret,dd,wr,n_trades,wf_score,stability
15,60,2.0,5.0,25,0.65,0.8704161083669216,-9184.111241664375,31841.18156861345,0.40625,96,0.3032102433856779,0.9909499134713056
15,60,2.0,5.0,25,0.6,0.8704161083669216,-9184.111241664375,31841.18156861345,0.40625,96,0.3032102433856779,0.9909499134713056
15,60,2.0,5.0,28,0.55,0.8704161083669216,-9184.111241664375,31841.18156861345,0.40625,96,0.3032102433856779,0.9909499134713056
15,60,2.0,5.0,28,0.6,0.8704161083669216,-9184.111241664375,31841.18156861345,0.40625,96,0.3032102433856779,0.9909499134713056
15,60,2.0,5.0,28,0.65,0.8704161083669216,-9184.111241664375,31841.18156861345,0.40625,96,0.3032102433856779,0.9909499134713056
15,60,2.0,2.0,25,0.6,0.9639441783860846,-1395.1387429413726,12500.316945191473,0.4782608695652174,115,0.2942135272729432,0.9909499134713056
15,60,2.0,2.0,25,0.55,0.9639441783860846,-1395.1387429413726,12500.316945191473,0.4782608695652174,115,0.2942135272729432,0.9909499134713056
15,60,2.0,2.0,25,0.65,0.9639441783860846,-1395.1387429413726,12500.316945191473,0.4782608695652174,115,0.2942135272729432,0.9909499134713056
8,32,2.0,5.0,25,0.6,0.9242832128580494,-4976.415048696139,25965.96159777476,0.4065934065934066,91,0.2904174281943918,0.9909499134713056
8,32,2.0,5.0,25,0.55,0.9242832128580494,-4976.415048696139,25965.96159777476,0.4065934065934066,91,0.2904174281943918,0.9909499134713056
8,32,2.0,5.0,25,0.65,0.9242832128580494,-4976.415048696139,25965.96159777476,0.4065934065934066,91,0.2904174281943918,0.9909499134713056
8,32,2.0,5.0,28,0.55,0.9242832128580494,-4976.415048696139,25965.96159777476,0.4065934065934066,91,0.2904174281943918,0.9909499134713056
8,32,2.0,5.0,28,0.65,0.9242832128580494,-4976.415048696139,25965.96159777476,0.4065934065934066,91,0.2904174281943918,0.9909499134713056
8,32,2.0,5.0,28,0.6,0.9242832128580494,-4976.415048696139,25965.96159777476,0.4065934065934066,91,0.2904174281943918,0.9909499134713056
15,60,2.0,2.0,28,0.55,0.9964174689551274,-134.1042424813337,12500.316945191473,0.4782608695652174,115,0.2664216779677198,0.9909499134713056
15,60,2.0,2.0,28,0.6,0.9964174689551274,-134.1042424813337,12500.316945191473,0.4782608695652174,115,0.2664216779677198,0.9909499134713056
15,60,2.0,2.0,28,0.65,0.9964174689551274,-134.1042424813337,12500.316945191473,0.4782608695652174,115,0.2664216779677198,0.9909499134713056
